Id,Label,Followers Count,Friends Count,Created at,Protected,Location,Verified,Listed count,Favorites count,Status count,Default profile,Default profile image
1049312230502748161,CYBER_MIL_PL,2243,147,2018-10-08 14:55:05,False,1.0,False,20.0,108.0,813.0,True,False
969978259885740035,PolandDaily,29835,9438,2018-03-03 16:50:13,False,1.0,False,183.0,3093.0,2315.0,True,False
50133292,CG_CyberForge,6206,450,2009-06-23 23:05:15,False,1.0,False,147.0,410.0,3244.0,False,False
2830067265,SCSconference,766,136,2014-10-14 18:48:19,False,1.0,False,30.0,468.0,886.0,False,False
1115348904,zbig,96610,57,2013-01-23 21:40:47,False,1.0,True,1782.0,1.0,337.0,True,False
1122870874451763201,CedillaMichael,7,66,2019-04-29 14:30:53,False,1.0,False,0.0,9.0,9.0,True,False
102358648,CERT_Polska,7360,11,2010-01-06 12:38:12,False,1.0,False,96.0,167.0,1377.0,False,False
324756443,Cyber_War_News,40294,179,2011-06-27 04:52:07,False,1.0,False,1028.0,233.0,42975.0,False,False
850288345204895744,cyberon_con,169,75,2017-04-07 10:05:13,False,1.0,False,4.0,41.0,2199.0,True,False
4867110669,T_Szatkowski,4505,495,2016-01-31 19:32:03,False,1.0,False,52.0,850.0,1557.0,False,False
1171126159108706304,Luke74169794,4,12,2019-09-09 18:20:32,False,0.0,False,0.0,0.0,0.0,True,False
813286,BarackObama,114487185,608405,2007-03-05 22:08:25,False,1.0,True,229668.0,11.0,15754.0,False,False
943051637400186885,AWgovPL,8706,70,2017-12-19 09:33:26,False,1.0,False,34.0,172.0,1020.0,False,False
117029568,sikorskiradek,1000479,129,2010-02-24 09:26:33,False,1.0,True,1992.0,4914.0,41541.0,False,False
60049302,AdamHofman,185500,2468,2009-07-25 12:41:45,False,1.0,False,380.0,715.0,3694.0,False,False
115749048,SecretService,869283,49,2010-02-19 20:07:37,False,0.0,True,5205.0,6.0,3395.0,False,False
1876856960,btwardow,100,113,2013-09-17 20:43:32,False,0.0,False,9.0,135.0,117.0,True,False
3511430425,fermatslibrary,363489,5,2015-09-10 03:54:59,False,0.0,False,2401.0,190.0,1543.0,False,False
94331772,ccdcoe,10282,994,2009-12-03 13:44:32,False,1.0,False,394.0,6038.0,3843.0,False,False
2853526214,HistoryInFacts,51206,14,2014-10-12 20:46:09,False,0.0,False,268.0,11.0,985.0,False,False
16560900,Joel_Harding,1838,1258,2008-10-02 15:43:30,False,1.0,False,89.0,3390.0,14208.0,True,False
1057442070,AkademiaSzWoj,4542,449,2013-01-03 10:42:35,False,1.0,False,32.0,2068.0,4964.0,False,False
3069707643,MitologiaWsp,2498,227,2015-03-04 11:57:23,False,1.0,False,15.0,1273.0,982.0,False,False
16048357,owasp,141358,479,2008-08-29 22:41:34,False,1.0,True,2494.0,3048.0,8256.0,True,False
1536985542,SKoziej,28795,475,2013-06-21 17:48:31,False,0.0,False,183.0,3005.0,152896.0,True,False
3429950987,engineers_feed,592287,22,2015-08-18 14:38:54,False,0.0,False,935.0,899.0,3938.0,True,False
1388943902,R_A_Ziemkiewicz,189888,245,2013-04-29 07:52:13,False,0.0,False,513.0,1929.0,45952.0,False,False
209811713,TheHackersNews,604152,2150,2010-10-29 23:55:25,False,1.0,True,9794.0,8127.0,30515.0,False,False
522122949,Pontifex_pl,1046862,8,2012-03-12 10:01:23,False,1.0,True,794.0,0.0,2219.0,False,False
807095,nytimes,45729607,899,2007-03-02 20:41:42,False,1.0,True,205037.0,18438.0,390193.0,False,False
1707321486,madeleine,280246,51,2013-08-28 13:49:49,False,1.0,True,2899.0,446.0,876.0,False,False
1330457336,BillClinton,11618246,34,2013-04-06 01:47:40,False,1.0,True,22701.0,1363.0,960.0,False,False
844578961413853184,HackYeah,379,444,2017-03-22 15:58:10,False,1.0,False,3.0,434.0,603.0,False,False
1278065066,IKosciuszki,3614,1359,2013-03-18 15:40:06,False,1.0,False,78.0,1405.0,3512.0,False,False
232192611,elwin013,72,143,2010-12-30 13:53:19,False,1.0,False,7.0,122.0,445.0,False,False
1059463919465586693,CNMF_VirusAlert,18726,17,2018-11-05 15:14:17,False,0.0,True,343.0,28.0,37.0,True,False
4876575292,CyberDefence24,5100,101,2016-02-04 14:59:50,False,0.0,False,200.0,26.0,8940.0,False,False
734493,woot,1360297,5,2007-01-30 22:14:50,False,0.0,True,9893.0,10428.0,20906.0,False,False
840519380920332288,biznes_mysli,257,2,2017-03-11 11:06:51,False,1.0,False,2.0,35.0,145.0,True,False
1324263482,ICDS_Tallinn,3789,700,2013-04-03 10:00:46,False,1.0,True,135.0,1254.0,5050.0,False,False
63029891,niebezpiecznik,35483,3,2009-08-05 04:18:15,False,0.0,True,302.0,1162.0,10672.0,False,False
3044562881,droniada,94,587,2015-02-18 09:01:54,False,1.0,False,2.0,19.0,165.0,False,False
782091012835606528,InformationWarr,11,12,2016-10-01 05:33:23,False,0.0,False,0.0,0.0,4.0,False,False
2482290204,JTGrabowski,51,67,2014-05-07 15:12:09,False,0.0,False,0.0,26.0,26.0,True,False
1531594201,NCSS_Poland,2632,397,2013-06-19 18:09:18,False,1.0,False,33.0,256.0,1007.0,True,False
3028219306,BartosiakJacek,18597,1187,2015-02-10 14:06:50,False,1.0,False,120.0,6110.0,5622.0,False,False
1220702788713361408,LorenzoArcarons,997,5000,2020-01-24 13:40:15,False,0.0,False,0.0,37.0,0.0,True,False
2097571,cnni,9944194,370,2007-03-24 10:48:14,False,1.0,True,41083.0,135.0,222569.0,False,False
1056932786228129792,SztabGenWP,2936,79,2018-10-29 15:36:27,False,1.0,False,12.0,1273.0,941.0,True,False
25073877,realDonaldTrump,74842018,47,2009-03-18 13:46:38,False,1.0,True,117389.0,6.0,50099.0,False,False
701726371815563264,Kombatanci,2172,479,2016-02-22 11:12:59,False,1.0,False,6.0,3946.0,3121.0,False,False
1158719667558653954,JakubM__,8,20,2019-08-06 12:41:11,False,1.0,False,0.0,3.0,0.0,True,False
3511766296,lkrzowski,4,18,2015-09-01 10:49:32,False,0.0,False,0.0,0.0,0.0,True,True
2419140080,misc0110,7671,447,2014-03-30 15:16:04,False,0.0,False,128.0,1758.0,424.0,True,False
3093574042,Disinfo_Digest,6171,421,2015-03-17 22:23:28,False,1.0,False,241.0,11261.0,26344.0,False,False
1347723151,DoSmyr,2215,274,2013-04-12 20:54:11,False,1.0,False,12.0,2294.0,3797.0,False,False
2292445824,NAUKA_GOV_PL,20774,585,2014-01-15 09:36:58,False,0.0,False,150.0,7211.0,11695.0,False,False
1169128354701877248,pciecwierz1,4,7,2019-09-04 06:01:47,False,0.0,False,0.0,1.0,1.0,True,True
864554093825675265,PolskieSluzby,6378,6893,2017-05-16 18:52:13,False,0.0,False,11.0,6127.0,78289.0,True,False
3256728820,CorrelAid,1863,404,2015-05-15 14:21:19,False,1.0,False,64.0,1188.0,963.0,True,False
103065157,David_Cameron,1839192,389,2010-01-08 19:23:35,False,0.0,True,7980.0,2.0,2765.0,False,False
2916305152,Snowden,4235902,1,2014-12-11 21:24:28,False,0.0,True,23491.0,483.0,4748.0,True,False
18066440,USCERT_gov,110863,49,2008-12-12 01:33:16,False,1.0,True,3205.0,2.0,3159.0,False,False
948160647640092672,KacperWisniew14,3,11,2018-01-02 11:54:49,False,0.0,False,0.0,28.0,11.0,True,True
2909210463,Mediizorek,1,6,2014-12-07 13:15:52,False,0.0,False,0.0,1.0,2.0,True,True
4517808328,_KremlinWatch,8675,80,2015-12-17 21:15:41,False,1.0,False,241.0,416.0,2027.0,False,False
4732722143,Space24pl,2519,330,2016-01-07 08:14:38,False,1.0,False,71.0,54.0,5315.0,False,False
1612906027,W_Wiewiorowski,4434,364,2013-07-22 13:52:15,False,1.0,False,105.0,842.0,4580.0,True,False
14293310,TIME,16812650,498,2008-04-03 13:54:30,False,0.0,True,103670.0,534.0,342997.0,False,False
1043132318096023552,SpartaqsGroup,39,864,2018-09-21 13:38:19,False,1.0,False,0.0,162.0,50.0,True,False
4919463471,FIA_com_pl,166,211,2016-02-16 14:25:05,False,0.0,False,2.0,72.0,65.0,True,False
768803944332156928,maniek3550,5,28,2016-08-25 13:35:19,False,1.0,False,0.0,2.0,0.0,True,False
1015584793910743040,zeroxyele,721,752,2018-07-07 13:14:18,False,0.0,False,1.0,3623.0,90.0,True,False
1073461458,RepublikaTV,79654,727,2013-01-09 11:06:01,False,1.0,False,303.0,1418.0,92232.0,False,False
110550041,panoptykon,12650,869,2010-02-01 23:18:49,False,1.0,False,195.0,1600.0,10012.0,False,False
455658811,KlubJagiellonsk,13057,578,2012-01-05 10:54:36,False,1.0,False,91.0,2266.0,10671.0,False,False
16689804,khanacademy,689005,532,2008-10-10 22:11:55,False,1.0,True,9578.0,14113.0,4914.0,False,False
1545994664,BMW,2045541,75,2013-06-25 15:20:28,False,1.0,True,4062.0,17328.0,33170.0,False,False
3113971553,SecuRingPL,754,74,2015-03-25 08:55:25,False,1.0,False,18.0,131.0,576.0,False,False
2884803649,prywatnik,3219,290,2014-10-31 10:33:33,False,1.0,False,61.0,1115.0,7745.0,False,False
2435997204,JEmilewicz,14621,534,2014-04-09 20:07:13,False,1.0,False,98.0,6055.0,6338.0,True,False
925418046075883522,USFLEETCYBERCOM,3241,433,2017-10-31 17:43:50,False,1.0,False,72.0,296.0,638.0,True,False
107122128,BMWGroup,596598,195,2010-01-21 16:24:10,False,1.0,True,2198.0,2678.0,6241.0,False,False
8775672,USArmy,1540359,895,2007-09-10 01:04:15,False,1.0,True,9285.0,9807.0,36234.0,False,False
2467791,washingtonpost,15179003,1662,2007-03-27 11:19:39,False,1.0,True,94936.0,4444.0,352496.0,False,False
800765605,lis_tomasz,896502,1137,2012-09-03 16:44:34,False,0.0,False,656.0,27129.0,28153.0,True,False
1130483779,Sekurak,9218,235,2013-01-29 08:49:26,False,1.0,False,106.0,1479.0,6277.0,True,False
16589206,wikileaks,5502600,7615,2008-10-04 06:41:05,False,1.0,True,55234.0,1086.0,52925.0,False,False
24670042,1944pl,24241,142,2009-03-16 09:24:25,False,1.0,True,227.0,1641.0,2668.0,False,False
80676829,krzysztofbosak,165566,2501,2009-10-07 20:47:37,False,1.0,True,409.0,50068.0,98212.0,False,False
473980663,NCIAgency,5974,934,2012-01-25 14:44:03,False,0.0,True,162.0,1380.0,2058.0,False,False
1086008910,ada_maj_,153,165,2013-01-13 12:54:01,False,1.0,False,11.0,698.0,707.0,False,False
241048092,TheGCSP,8222,1984,2011-01-21 09:59:03,False,1.0,True,235.0,6712.0,11685.0,False,False
742971161185820672,KownackiBartosz,13024,304,2016-06-15 06:45:03,False,1.0,False,64.0,654.0,2611.0,True,False
14763734,DigitalTrends,2169646,1181091,2008-05-13 20:01:41,False,1.0,True,13816.0,12520.0,177634.0,False,False
52661430,benimmo,25436,975,2009-07-01 07:20:30,False,1.0,True,822.0,910.0,7385.0,True,False
729583491768291328,IMikromakro,99,225,2016-05-09 08:07:14,False,1.0,False,0.0,35.0,115.0,False,False
1968450668,STRATCOMCOE,13552,5232,2013-10-18 08:24:42,False,1.0,True,355.0,1369.0,4382.0,True,False
347228796,D_Tarczynski,68244,5676,2011-08-02 13:33:40,False,1.0,False,208.0,93940.0,46149.0,False,False
117439544,DefenseIntel,169467,124,2010-02-25 15:31:15,False,1.0,True,1988.0,1089.0,2546.0,False,False
3127702426,adamhaertle,1489,37,2015-03-29 22:04:39,False,0.0,False,9.0,9.0,675.0,True,False
