Id,Label,Followers Count,Friends Count,Created at,Protected,Location,Verified,Listed count,Favorites count,Status count,Default profile,Default profile image
1382764358,chelsonik,9,119,2013-04-26 20:01:11,False,0.0,False,0.0,1585.0,93.0,True,False
522388936,JOlkiewicz,40117,907,2012-03-12 16:33:26,False,1.0,False,142.0,22132.0,56061.0,False,False
55224958,przeglad,205931,622,2009-07-09 12:48:37,False,1.0,True,388.0,3371.0,113134.0,False,False
43061493,Polsport,511953,552,2009-05-28 06:29:17,False,1.0,True,692.0,53314.0,82667.0,False,False
900438287814459392,mszkolnikowski,17435,400,2017-08-23 19:23:11,False,1.0,False,35.0,6597.0,4997.0,True,False
1621563445,leszekmilewski,40144,1075,2013-07-25 23:38:46,False,1.0,False,103.0,30802.0,21754.0,True,False
983004786634182656,KrecinaZdzichu,21171,117,2018-04-08 15:32:59,False,0.0,False,31.0,69.0,625.0,True,False
55951450,lampard_news,115787,381,2009-07-11 22:44:59,False,0.0,False,228.0,0.0,1.0,True,False
1136771436,BorekMati,595425,2078,2013-01-31 11:52:33,False,1.0,False,537.0,29924.0,47806.0,True,False
932557124,KwiatkowskiKuba,49393,125,2012-11-07 17:39:10,False,0.0,True,143.0,928.0,5275.0,False,False
236586896,cwiakala,173889,1078,2011-01-10 23:00:38,False,1.0,True,314.0,54420.0,52920.0,False,False
1462977974,Hazaaaard16,1,19,2013-05-27 19:39:08,False,0.0,False,0.0,0.0,15.0,True,False
45623280,LordKoks,22244,986,2009-06-08 17:50:33,False,1.0,False,49.0,43907.0,32763.0,False,False
55007258,LegiaWarszawa,300338,172,2009-07-08 19:52:06,False,1.0,True,369.0,12531.0,54584.0,False,False
3513979647,A_Strejlau,55913,72,2015-09-01 15:58:54,False,0.0,False,90.0,571.0,736.0,True,False
588974506,wilkowicz,77559,576,2012-05-24 09:04:33,False,0.0,False,273.0,41428.0,83115.0,True,False
423334971,RemiSobocinski,548,165,2011-11-28 11:16:53,False,1.0,False,3.0,1727.0,217.0,True,False
2330223926,lewy_official,1274206,59,2014-02-06 12:31:13,False,0.0,True,1905.0,343.0,531.0,False,False
2809623881,TwaroTwaro,159758,289,2014-10-06 06:22:04,False,0.0,False,188.0,50780.0,11738.0,True,False
1746238674,KamilGapiski,19003,1197,2013-09-07 12:04:42,False,0.0,False,69.0,18474.0,24711.0,True,False
758925291871883268,marcin_bulka,20620,113,2016-07-29 07:21:04,False,1.0,True,62.0,474.0,153.0,True,False
2185175959,Gnoj2013,16761,2971,2013-11-09 22:52:29,False,1.0,False,30.0,12972.0,33115.0,False,False
789619711,OrangeSportPL,16811,187,2012-08-29 15:52:12,False,0.0,False,71.0,547.0,4473.0,False,False
69597011,robert_blonski,44028,783,2009-08-28 14:12:01,False,1.0,False,191.0,6735.0,15444.0,False,False
2532908930,LukaszFabianski,167936,53,2014-05-29 15:57:17,False,1.0,True,412.0,34.0,427.0,False,False
2304695672,BL_1916,213328,600,2014-01-22 11:34:54,False,0.0,False,178.0,51135.0,13875.0,True,False
1023182492,janekx89,60422,2352,2012-12-20 00:29:10,False,1.0,False,129.0,149570.0,55527.0,False,False
1611342338,Krzywy86,25500,693,2013-07-21 20:52:46,False,1.0,False,40.0,11411.0,1871.0,True,False
855510938987966465,TListkiewicz,1362,575,2017-04-21 19:57:57,False,0.0,False,1.0,2771.0,1056.0,True,False
3398320341,ELEVENSPORTSPL,65821,279,2015-08-01 07:09:19,False,0.0,True,196.0,3210.0,25896.0,True,False
207958233,darczo,8317,919,2010-10-26 11:11:05,False,1.0,False,33.0,19460.0,24897.0,False,False
939794502,Marciniak_k,60937,1037,2012-11-10 19:53:03,False,1.0,False,138.0,6009.0,15459.0,True,False
1712540598,TomekHajto7,112097,774,2013-08-30 12:02:36,True,0.0,False,155.0,29818.0,24243.0,True,False
2202669408,MFEDDEK,37354,403,2013-11-19 07:36:36,False,0.0,False,84.0,1248.0,2617.0,True,False
958366921254195200,WeszloFM,37994,57,2018-01-30 15:50:54,False,0.0,False,64.0,2078.0,12436.0,False,False
986816316,pzpn_pl,286499,196,2012-12-03 15:18:19,False,0.0,True,723.0,777.0,9499.0,False,False
472275856,KoltonRoman,346392,835,2012-01-23 19:46:18,False,1.0,False,402.0,16326.0,20242.0,True,False
288234488,Radek_Kister,5,64,2011-04-26 13:49:30,True,0.0,False,0.0,14.0,1.0,False,True
